0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,6,0,4,2,0,0,0,0,0,4,5,6,6892398.284444078,22167818.0,30700000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4,3,0,0,0,0,0,7,7,2,846775.2149189147,24198032.0,30700000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,7,1,0,0,0,0,0,7,7,1,361984468.91317135,20299287.0,30700000.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4,1,6424367.922802968,20299287.0,61400000.0
0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,0,0,0,7,4,0,1,0,0,0,0,0,5,3,5,0.0,20299287.0,182600000.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,3,2,0,0,1,0,0,3,5,3,0.0,28488618.0,61400000.0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,3,1,3,0,0,0,0,0,7,6,1,0.0,24198032.0,151900000.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,4,5,3,3,0,0,1,0,0,4,6,3,0.0,30518832.0,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,3060507278.830274,0.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,2,1,3,1,0,0,1,0,0,6,6,0,0.0,26620087.0,92100000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,2,1,3,0,0,0,1,0,0,1,3,8,5121440.164753394,6320800.0,92100000.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,7,5,0,4,0,0,0,0,0,4,7,2,0.0,26403379.0,121200000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,4,0,0,1,0,0,7,6,2,0.0,32724179.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,5,0,2,1818208900.809186,20299287.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,6,6,28643053.517634373,24198032.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,4,6,6,834897.3964084635,26403379.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,6,6,391509352.2478493,22167818.0,0.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6,6,1,0,0,0,0,0,0,5,6,6,312881800.5595025,0.0,61400000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,0,0,0,0,0,4,7,5,72853316.21113104,24198032.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,7,0,0,0,0,0,0,4,7,4,2888507615.9571176,0.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,6,6,1,0,0,0,0,0,0,2,5,6,1184568108.790691,0.0,30700000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,6,6,1,0,0,0,0,0,0,5,5,6,28961110.334866825,0.0,92100000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,3,0,0,0,0,0,5,6,6,4873329.816232515,24198032.0,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,1,4,0,0,0,0,0,4,7,6,4873329.816232515,26403379.0,0.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,5,1,0,0,0,0,0,4,6,5,37600777.54106012,20299287.0,61400000.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,7,1,6,2,0,0,0,0,0,4,7,5,4873329.816232515,22167818.0,61400000.0
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,6,1,7,1,0,0,0,0,0,5,6,5,4212417.510845337,20299287.0,182600000.0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,6,1,1,0,0,0,0,0,0,2,10,6,0.0,0.0,213300000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,6,2,0,0,0,0,0,4,7,5,399478150.5895765,22167818.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,6,1,1,0,0,0,0,0,7,6,6,1476674806.7687068,20299287.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,6,2,0,0,0,0,0,4,7,5,49722082.82535784,22167818.0,30700000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,6,1,0,0,0,0,0,3,7,6,320135540.71905965,20299287.0,30700000.0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,5,7,2,0.0,24198032.0,151900000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,7,6,4,0,0,1,0,0,7,7,6,0.0,32724179.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,4,7,1,1,0,0,0,0,0,8,6,6,4873329.816232515,20299287.0,92100000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,6,3,0,0,1,0,0,3,5,4,0.0,30518832.0,30700000.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,7,4,0,0,0,0,0,1,7,1,0.0,26403379.0,121200000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3,6,0,0,0,1,0,0,7,1,5,25742963.42939725,6320800.0,92100000.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,6,6,2,0,0,1,0,0,4,7,1,0.0,28488618.0,61400000.0
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,5,1,0,2,0,0,0,0,0,1,7,2,0.0,22167818.0,182600000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,6,1,0,0,1,0,0,0,7,5,0.0,26620087.0,92100000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0,4,491404005.35145867,0.0,30700000.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,7,2,0,0,0,0,0,0,6,6,6,191437916.65990916,0.0,61400000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,1,4,5,5,1,0,0,0,0,0,3,7,3,0.0,20299287.0,92100000.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,5,3,0,0,0,0,0,9,0,7,0.0,24198032.0,30700000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,5,1,0,0,0,0,0,6,7,7,191437916.65990916,20299287.0,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,0,0,0,5,1,3,2445036585.382898,0.0,0.0
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,0,0,7,4,4,0,0,0,0,0,0,6,1,5,0.0,0.0,213300000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,5,0,0,40155322.98036578,0.0,92100000.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,1,4,1,0,0,0,0,0,7,1,0,40155322.98036578,20299287.0,61400000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,3,0,0,0,0,0,7,6,4,64788726.67442122,24198032.0,0.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,1,6,5,0,2,0,0,0,0,0,6,6,5,0.0,22167818.0,61400000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,2,0,0,0,0,0,5,1,4,40155322.98036578,22167818.0,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,1,0,0,0,0,0,4,6,7,572346498.3677921,20299287.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,10,4,0,0,0,0,0,6,3,4,0.0,26403379.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,2,0,0,0,0,0,7,1,4,194520143.517351,22167818.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4,7,2,1746716920.771164,0.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,7,2,5,0,0,0,0,0,0,3,5,5,703612344.6414258,0.0,30700000.0
0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,3,0,0,0,4,2,4,0,0,0,0,0,0,3,4,5,15915098.366285974,0.0,334500000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,0,0,0,0,0,0,7,3,347250224.1901554,22167818.0,0.0
0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,3,0,0,0,4,2,4,0,0,0,1,0,0,3,5,4,13886490.28061439,6320800.0,334500000.0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,5,1,6,3,0,0,0,0,0,6,4,6,15924234.91161314,24198032.0,151900000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,1,2,7,2,0,0,0,0,0,4,6,4,28754103.18647677,22167818.0,92100000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,4,2,4,3,0,0,1,0,0,5,6,5,3724516.527815017,30518832.0,61400000.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,2,2,5,2,0,0,0,0,0,5,5,6,44698415.85570063,22167818.0,61400000.0
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4,0,0,0,7,2,2,3,0,0,0,0,0,1,7,2,5100197.730227778,24198032.0,182600000.0
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,7,1,5,2,0,0,0,0,0,4,5,4,2028608.0856715848,22167818.0,303800000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,6,1,2,4,0,0,1,0,0,7,6,6,3724516.527815017,32724179.0,30700000.0
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,2,5,2,0,0,0,0,0,2,6,2,9907667.948572688,22167818.0,182600000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,0,0,0,0,0,6,6,5,94388424.72657833,24198032.0,0.0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,1,1,4,4,0,0,0,0,0,1,6,6,5100197.730227778,26403379.0,151900000.0
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,2,5,5,5100197.730227778,22167818.0,213300000.0
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,3,0,1,0,6,2,4,2,0,0,1,0,0,3,6,4,689560.023824879,28488618.0,213300000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,5,3,0,0,1,0,0,5,6,7,20457917.282994755,30518832.0,30700000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,5,2,4,2,0,0,0,0,0,5,5,5,79904865.24575731,22167818.0,30700000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,2,5,5,2,0,0,1,0,0,7,6,6,3724516.527815017,28488618.0,92100000.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,3,3,6,3,0,0,0,0,0,6,7,5,28754103.18647677,24198032.0,61400000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,7,3,7,2,0,0,1,0,0,3,6,4,19668829.19703887,28488618.0,61400000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,4,6,63006084.54118,0.0,92100000.0
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,3,0,2,0,4,2,4,0,0,0,0,0,0,2,7,6,22794051.475117847,0.0,213300000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,5,5,0,0,1,0,0,0,7,6,3724516.527815017,35119197.0,0.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,3,6,4,3,0,0,2,0,0,2,2,1,0.0,31530112.0,61400000.0
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,1,1,0,3,2,6,1,0,0,0,0,0,7,5,2,27898067.448179647,20299287.0,182600000.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,1,0,0,4,5,4,197584555.75139844,6320800.0,61400000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,3,0,0,0,0,0,6,5,5,45487503.94165651,24198032.0,30700000.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,4,1,6,1,0,0,0,0,0,4,1,3,222214588.5226824,20299287.0,30700000.0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,7,5,4,0,0,0,0,0,0,4,5,6,9504586.389247691,0.0,455700000.0
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,1,0,0,2,4,4,0,0,0,0,0,1,7,5,582155.7596162288,26403379.0,363600000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,7,2,0,0,2,0,0,0,6,4,0.0,29499898.0,92100000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,6,1,0,0,0,0,0,7,5,4,65767755.2733852,20299287.0,61400000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,2,6,0,0,0,1,0,0,7,6,4,37355628.90308607,6320800.0,92100000.0
0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,5,2,4,0,0,0,0,0,0,6,7,5,4142796.831288789,0.0,711800000.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,1,3,6,0,0,0,0,0,0,1,4,9,205460516.42471007,0.0,61400000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2,2,4,0,0,2,0,0,7,7,6,18794830.308308728,33735459.761828214,0.0
0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,3,0,0,0,4,3,4,2,0,0,1,0,0,3,2,4,0.0,28488618.0,303800000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,2,6,4,0,0,1,0,0,6,7,6,23359922.29494027,32724179.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,7,5,0,0,0,1,0,0,3,5,5,702171407.1951408,6320800.0,30700000.0
0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,4,4,0,0,0,0,0,7,6,2,2028608.0856715848,26403379.0,273100000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,5,0,4,3,0,0,2,0,0,2,5,2,16733400.755179737,31530112.0,30700000.0
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,3,0,0,1,5,4,4,1,0,0,1,0,0,7,4,5,0.0,26620087.0,334500000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,3,5,1,0,0,1,0,0,3,2,2,13391859.339297364,26620087.0,92100000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,2,2,4,0,0,3,0,0,7,6,6,18246284.05520412,34856787.0,0.0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,7,4,4,0,0,0,1,0,0,3,5,6,8922430.629631463,6320800.0,455700000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,2,0,0,0,4,5,34373493.05490105,7332080.0,92100000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,0,0,2,0,0,0,6,5,21254306.75614273,33735459.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,1,0,3,7,5,1,0,0,2,0,0,4,3,2,9667342.81148235,27631367.0,92100000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,3,5,0,0,0,0,0,1,7,5,28754103.18647677,28798397.0,0.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,7,3,7,2,0,0,2,0,0,3,6,4,15944312.669223852,29499898.0,61400000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,4,0,0,0,0,0,7,6,6,47169933.73834409,26403379.0,0.0
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,3,1,1,0,5,1,5,0,0,0,1,0,0,4,7,2,17954182.137886833,6320800.0,213300000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,5,4,0,0,0,0,0,4,6,7,28754103.18647677,26403379.0,30700000.0
0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,3,0,1,1,5,3,4,1,0,0,0,0,0,7,4,2,0.0,20299287.0,711800000.0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,5,5,1,582155.7596162288,20299287.0,455700000.0
0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,3,0,0,0,7,2,7,1,0,0,0,0,0,2,5,4,2028608.0856715848,20299287.0,334500000.0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,3,1,5,1,0,0,0,0,0,5,6,5,9526094.14722082,20299287.0,213300000.0
0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,3,0,0,1,0,2,5,3,0,0,0,0,0,5,6,1,0.0,24198032.0,650400000.0
0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,3,0,0,0,4,2,5,3,0,0,0,0,0,4,6,6,582155.7596162288,24198032.0,394300000.0
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,7,5,7,0,0,0,2,0,0,2,6,5,16641577.88759678,7332080.0,213300000.0
0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,3,0,1,0,5,2,4,2,0,0,0,0,0,5,4,6,582155.7596162288,22167818.0,425000000.0
0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,3,2,5,2,0,0,0,0,0,5,5,2,0.0,22167818.0,681100000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,2,6,5,0,0,2,0,0,7,4,5,0.0,36130477.0,0.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,1,4,0,0,0,0,0,7,6,5,16130181.471965687,26403379.0,121200000.0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,3,0,0,0,3,2,1,1,0,0,2,0,0,3,7,2,4425896.416993042,27631367.0,213300000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,2,3,6,4,0,0,2,0,0,4,5,5,0.0,33735459.0,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,7,1,0,0,0,0,0,3,9,4,759389653.4638746,20299287.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,4,0,1,0,0,0,0,0,0,6,5,1,939664179.8338412,0.0,92100000.0
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,2,6,0,137763161.23251697,0.0,334500000.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,3,1,6,0,0,0,0,0,0,3,1,7,2446568400.102635,0.0,61400000.0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,3,0,0,0,7,7,2,0,0,0,0,0,0,0,6,4,579200224.9391433,0.0,213300000.0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,6,6,1,0,0,0,0,0,7,6,7,0.0,20299287.0,213300000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,7,5,1,0,0,0,0,0,1,6,5,944736704.6739504,20299287.0,61400000.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,6,0,0,0,1,0,0,2,5,0,3985326499.056174,6320800.0,30700000.0
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,6,0,6,3,0,0,0,0,0,6,5,5,0.0,24198032.0,182600000.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,1,0,0,2,6,0,2444586116.0101256,6320800.0,61400000.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,3,5,3,0,0,0,0,0,7,5,3,1982284.092509323,24198032.0,61400000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,6,0,6,2,0,0,0,0,0,3,1,5,35157356.76970229,22167818.0,61400000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,1,0,0,2,5,5,937681895.741332,6320800.0,92100000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0,0,0,2,4,0,1982284.092509323,22167818.0,92100000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,6,3,0,0,1,0,0,1,5,1,0.0,30518832.0,61400000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,6,0,0,0,1,0,0,0,6,4,4212120272.615213,6320800.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,1,6,7,3986052750.890312,0.0,30700000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,5,1,0,0,0,0,0,1,5,7,33516520.58050964,20299287.0,92100000.0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,3,1,7,12621085.52761145,0.0,455700000.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,2,6,3,1180405263.6502335,22167818.0,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,2,7,3,4212846524.4493513,0.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,2,7,3,0.0,28488618.0,92100000.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,1,0,155167940.9387573,24198032.0,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,5,0,0,0,0,1,0,6,3,0.0,35119197.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,2,6,2,1388407648.0299168,24198032.0,0.0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,3,6,5,4,0,0,0,0,0,3,9,6,0.0,26403379.0,151900000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,1,0,7,253578680.2638092,26403379.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,4,1,0,0,0,0,0,2,5,3,2803977383.75293,20299287.0,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,5,0,0,0,0,0,2,6,7,726251.834138294,28798397.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,2,5,0,726251.834138294,26403379.0,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,2,0,0,0,0,0,2,5,6,3014883506.788372,22167818.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,3,5,2,0.0,32724179.0,30700000.0
0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,3,0,0,0,2,0,5,0,0,0,0,0,0,2,1,5,6838953.773208791,0.0,711800000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,5,6,1,0,0,0,0,0,0,5,1,7,144079278.1722067,0.0,61400000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,8,6,0,0,0,0,0,0,3,7,7,19269075.367950637,0.0,92100000.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,5,6,4,0,0,0,0,0,0,0,7,0,1597642578.624775,0.0,30700000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,0,0,0,4,5,3,2,0,0,0,0,0,1,7,0,3146730.520827411,22167818.0,92100000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,6,3,1,0,0,0,0,0,4,6,1,239785875.30457,20299287.0,30700000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,2,0,0,0,0,0,7,1,0,21801655.751314837,22167818.0,30700000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,5,5,4,1,0,0,0,0,0,7,2,7,20913615.6510194,20299287.0,61400000.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,5,1,3,0,0,0,0,0,7,0,1,3146730.520827411,24198032.0,61400000.0
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,7,0,2,0,0,0,0,0,6,1,3,2919079.419148312,22167818.0,182600000.0
0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,3,0,0,0,6,6,1,1,0,0,0,0,0,5,1,0,0.0,20299287.0,334500000.0
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,3,0,0,0,5,6,5,0,0,0,0,0,0,5,1,7,18671060.719561998,0.0,213300000.0
0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,3,0,0,0,6,6,1,0,0,0,0,0,0,5,1,7,18073046.07117336,0.0,334500000.0
